investment_id,user_id,investment_date,product_type,investment_mode,amount_inr
703785,NV406850,2026-04-07,Mutual Fund - Hybrid,SIP,1943.44
703786,NV406850,2026-06-27,Mutual Fund - Equity,Lumpsum,5191.62
703787,NV406852,2026-04-09,Mutual Fund - Debt,Lumpsum,12165.04
703788,NV406852,2026-05-10,Mutual Fund - Hybrid,Lumpsum,5450.55
703789,NV406856,2026-04-09,Direct Stocks,Lumpsum,14122.02
703790,NV406857,2026-04-14,Mutual Fund - Equity,SIP,2987.75
703791,NV406861,2026-04-05,Mutual Fund - Equity,Lumpsum,12332.23
703792,NV406866,2026-04-25,Mutual Fund - Equity,SIP,2397.54
703793,NV406871,2026-04-22,Mutual Fund - Equity,Lumpsum,14408.56
703794,NV406872,2026-04-13,ETF,SIP,3521.9
703795,NV406873,2026-04-22,Mutual Fund - Equity,SIP,2908.4
703796,NV406873,2026-05-19,ETF,Lumpsum,7531.46
703797,NV406874,2026-04-03,Mutual Fund - Debt,SIP,2409.53
703798,NV406875,2026-04-23,Mutual Fund - Debt,Lumpsum,7911.38
703799,NV406882,2026-04-16,ETF,SIP,1950.29
703800,NV406884,2026-04-09,Direct Stocks,SIP,1708.43
703801,NV406885,2026-04-28,Mutual Fund - Debt,Lumpsum,10085.84
703802,NV406886,2026-04-16,Mutual Fund - Hybrid,SIP,9920.04
703803,NV406887,2026-04-11,Direct Stocks,SIP,2874.5
703804,NV406888,2026-04-30,Mutual Fund - Debt,SIP,2616.62
703805,NV406892,2026-04-07,Mutual Fund - Hybrid,Lumpsum,8455.71
703806,NV406893,2026-04-04,Mutual Fund - Debt,SIP,9821.87
703807,NV406902,2026-04-13,Mutual Fund - Hybrid,Lumpsum,9582.14
703808,NV406902,2026-06-10,Direct Stocks,Lumpsum,5886.77
703809,NV406912,2026-04-10,ETF,SIP,4891.86
703810,NV406917,2026-04-02,Mutual Fund - Debt,SIP,1704.51
703811,NV406917,2026-05-30,Mutual Fund - Equity,SIP,1827.3
703812,NV406920,2026-04-04,Mutual Fund - Equity,Lumpsum,7742.92
703813,NV406920,2026-06-24,ETF,SIP,1699.84
703814,NV406924,2026-04-13,Mutual Fund - Equity,SIP,5469.46
703815,NV406925,2026-04-08,Mutual Fund - Equity,Lumpsum,10483.78
703816,NV406926,2026-05-02,Mutual Fund - Debt,SIP,3589.05
703817,NV406928,2026-04-13,Mutual Fund - Equity,Lumpsum,9321.13
703818,NV406929,2026-04-27,Mutual Fund - Equity,SIP,2626.57
703819,NV406934,2026-04-28,Mutual Fund - Equity,SIP,5444.14
703820,NV406939,2026-04-17,Mutual Fund - Hybrid,Lumpsum,16638.25
703821,NV406940,2026-04-19,Mutual Fund - Equity,Lumpsum,13259.28
703822,NV406941,2026-04-04,Mutual Fund - Equity,SIP,1938.92
703823,NV406941,2026-06-13,Mutual Fund - Debt,Lumpsum,4865.91
703824,NV406944,2026-04-14,Mutual Fund - Debt,Lumpsum,20723.44
703825,NV406944,2026-05-14,Mutual Fund - Hybrid,Lumpsum,14047.92
703826,NV406946,2026-04-16,Mutual Fund - Hybrid,SIP,7164.24
703827,NV406946,2026-07-06,Direct Stocks,SIP,2160.56
703828,NV406947,2026-05-01,Mutual Fund - Equity,SIP,4177.09
703829,NV406948,2026-04-19,Direct Stocks,Lumpsum,5287.59
703830,NV406948,2026-07-04,ETF,SIP,1419.87
703831,NV406950,2026-04-22,Mutual Fund - Equity,Lumpsum,6071.5
703832,NV406952,2026-04-04,Mutual Fund - Equity,SIP,6482.38
703833,NV406954,2026-04-17,Mutual Fund - Hybrid,Lumpsum,7367.77
703834,NV406955,2026-04-03,ETF,Lumpsum,10427.1
703835,NV406957,2026-04-24,Mutual Fund - Equity,SIP,3103.48
703836,NV406958,2026-04-18,ETF,Lumpsum,16213.42
703837,NV406960,2026-04-05,Direct Stocks,SIP,5010.46
703838,NV406960,2026-06-01,Mutual Fund - Hybrid,Lumpsum,8236.09
703839,NV406961,2026-04-30,Mutual Fund - Hybrid,Lumpsum,5677.39
703840,NV406962,2026-04-29,Mutual Fund - Debt,SIP,4166.93
703841,NV406963,2026-05-02,Mutual Fund - Equity,Lumpsum,21912.61
703842,NV406963,2026-05-23,Mutual Fund - Debt,SIP,2928.35
703843,NV406966,2026-04-20,Mutual Fund - Equity,SIP,1836.93
703844,NV406968,2026-04-13,Mutual Fund - Equity,Lumpsum,7184.47
703845,NV406968,2026-06-26,Mutual Fund - Hybrid,Lumpsum,8637.33
703846,NV406970,2026-04-29,Mutual Fund - Equity,Lumpsum,10370.62
703847,NV406973,2026-04-25,Direct Stocks,SIP,2322.39
703848,NV406975,2026-04-09,Mutual Fund - Equity,SIP,2249.29
703849,NV406975,2026-06-24,Mutual Fund - Debt,Lumpsum,2451.33
703850,NV406979,2026-04-21,Mutual Fund - Equity,Lumpsum,13371.62
703851,NV406979,2026-06-01,ETF,SIP,4355.68
703852,NV406980,2026-04-14,Direct Stocks,SIP,4864.59
703853,NV406981,2026-04-28,Mutual Fund - Equity,SIP,5696.21
703854,NV406984,2026-04-04,Mutual Fund - Debt,SIP,3849.57
703855,NV406985,2026-04-07,Mutual Fund - Equity,Lumpsum,4831.14
703856,NV406985,2026-06-27,Mutual Fund - Debt,Lumpsum,21099.61
703857,NV406986,2026-04-09,Direct Stocks,SIP,7307.53
703858,NV406986,2026-05-01,ETF,Lumpsum,8240.73
703859,NV406988,2026-04-12,Mutual Fund - Equity,SIP,2744.49
703860,NV406991,2026-05-01,Mutual Fund - Hybrid,SIP,1244.92
703861,NV406996,2026-04-04,Direct Stocks,SIP,1806.84
703862,NV406996,2026-06-20,Mutual Fund - Equity,SIP,760.3
703863,NV406997,2026-04-16,Direct Stocks,SIP,1465.84
703864,NV406998,2026-04-11,Mutual Fund - Equity,Lumpsum,4729.25
703865,NV407000,2026-04-06,Mutual Fund - Equity,SIP,1561.07
703866,NV407001,2026-04-17,Direct Stocks,SIP,3334.76
703867,NV407001,2026-07-04,ETF,Lumpsum,6404.18
703868,NV407002,2026-04-03,Mutual Fund - Debt,SIP,2881.97
703869,NV407007,2026-04-25,Direct Stocks,SIP,1208.1
703870,NV407008,2026-04-19,Mutual Fund - Hybrid,SIP,4651.07
703871,NV407011,2026-04-06,Mutual Fund - Equity,SIP,2068.34
703872,NV407012,2026-04-02,Direct Stocks,SIP,1164.49
703873,NV407018,2026-04-12,Mutual Fund - Equity,SIP,1353.37
703874,NV407021,2026-04-22,Mutual Fund - Equity,SIP,4575.29
703875,NV407023,2026-04-10,Direct Stocks,Lumpsum,14615.4
703876,NV407024,2026-04-16,Mutual Fund - Hybrid,SIP,1571.4
703877,NV407024,2026-05-13,Mutual Fund - Equity,SIP,2037.8
703878,NV407025,2026-04-19,Mutual Fund - Equity,SIP,1941.19
703879,NV407027,2026-04-10,Direct Stocks,SIP,4788.62
703880,NV407029,2026-04-19,Direct Stocks,SIP,3205.02
703881,NV407030,2026-04-04,Mutual Fund - Equity,SIP,3654.0
703882,NV407032,2026-04-13,Mutual Fund - Debt,SIP,2743.26
703883,NV407032,2026-05-15,Direct Stocks,Lumpsum,9315.73
703884,NV407033,2026-04-25,Mutual Fund - Hybrid,SIP,2328.84
703885,NV407039,2026-04-06,Mutual Fund - Equity,Lumpsum,14941.63
703886,NV407039,2026-06-19,Direct Stocks,SIP,1829.28
703887,NV407045,2026-04-14,Mutual Fund - Equity,SIP,7254.85
703888,NV407045,2026-06-08,Mutual Fund - Debt,SIP,1650.43
703889,NV407048,2026-04-15,Mutual Fund - Equity,Lumpsum,4046.78
703890,NV407048,2026-06-30,Mutual Fund - Debt,SIP,1192.84
703891,NV407050,2026-04-04,Mutual Fund - Equity,Lumpsum,10747.38
703892,NV407050,2026-04-30,Mutual Fund - Hybrid,SIP,3615.32
703893,NV407051,2026-04-07,Mutual Fund - Debt,SIP,3871.86
703894,NV407052,2026-04-22,Direct Stocks,SIP,2896.46
703895,NV407053,2026-04-20,Mutual Fund - Equity,SIP,4591.21
703896,NV407053,2026-07-10,Mutual Fund - Debt,Lumpsum,8610.39
703897,NV407054,2026-04-11,Mutual Fund - Equity,SIP,4189.96
703898,NV407056,2026-04-16,Mutual Fund - Debt,Lumpsum,6326.83
703899,NV407057,2026-04-21,Mutual Fund - Debt,SIP,1679.89
703900,NV407057,2026-05-17,ETF,Lumpsum,11294.98
703901,NV407058,2026-04-29,Mutual Fund - Equity,SIP,7741.19
703902,NV407059,2026-04-07,Mutual Fund - Debt,Lumpsum,20185.84
703903,NV407060,2026-04-21,Direct Stocks,Lumpsum,11598.46
703904,NV407062,2026-04-06,Mutual Fund - Equity,SIP,6261.77
703905,NV407067,2026-04-09,Direct Stocks,Lumpsum,15956.98
703906,NV407067,2026-06-19,Mutual Fund - Equity,Lumpsum,3745.61
703907,NV407068,2026-04-13,Mutual Fund - Equity,Lumpsum,34049.23
703908,NV407069,2026-04-10,Mutual Fund - Equity,SIP,4579.13
703909,NV407069,2026-07-02,Direct Stocks,Lumpsum,12548.49
703910,NV407071,2026-04-09,Mutual Fund - Hybrid,SIP,2656.67
703911,NV407071,2026-05-25,Mutual Fund - Equity,SIP,2210.25
703912,NV407072,2026-04-27,ETF,SIP,3078.07
703913,NV407072,2026-06-24,Direct Stocks,Lumpsum,18424.62
703914,NV407073,2026-04-18,Direct Stocks,Lumpsum,8490.96
703915,NV407073,2026-06-16,Mutual Fund - Hybrid,SIP,2855.63
703916,NV407074,2026-04-23,Mutual Fund - Equity,Lumpsum,11785.81
703917,NV407076,2026-05-02,Mutual Fund - Hybrid,SIP,4072.56
703918,NV407076,2026-05-22,Mutual Fund - Equity,SIP,3951.3
703919,NV407077,2026-04-29,Mutual Fund - Equity,SIP,1448.61
703920,NV407078,2026-04-16,Mutual Fund - Equity,SIP,2188.99
703921,NV407079,2026-04-10,Mutual Fund - Debt,Lumpsum,8042.52
703922,NV407079,2026-06-17,Direct Stocks,SIP,1241.53
703923,NV407084,2026-04-29,Mutual Fund - Equity,Lumpsum,21120.49
703924,NV407084,2026-07-02,Mutual Fund - Hybrid,SIP,5435.39
703925,NV407089,2026-04-20,ETF,SIP,2289.32
703926,NV407094,2026-04-06,Direct Stocks,SIP,4519.76
703927,NV407095,2026-05-02,Mutual Fund - Equity,Lumpsum,10359.74
703928,NV407095,2026-06-11,ETF,SIP,2525.44
703929,NV407096,2026-04-30,Mutual Fund - Hybrid,Lumpsum,11525.79
703930,NV407096,2026-07-08,Mutual Fund - Debt,Lumpsum,4466.5
703931,NV407101,2026-04-12,Direct Stocks,SIP,1742.67
703932,NV407103,2026-04-15,Direct Stocks,SIP,2868.7
703933,NV407107,2026-04-06,Mutual Fund - Equity,Lumpsum,13877.11
703934,NV407112,2026-04-21,Mutual Fund - Equity,SIP,1482.41
703935,NV407117,2026-04-29,Mutual Fund - Equity,Lumpsum,40209.56
703936,NV407117,2026-06-05,Mutual Fund - Debt,Lumpsum,3406.59
703937,NV407122,2026-04-03,Mutual Fund - Debt,SIP,4345.28
703938,NV407127,2026-04-08,Mutual Fund - Equity,SIP,3694.84
703939,NV407127,2026-05-06,Mutual Fund - Hybrid,SIP,5596.91
703940,NV407128,2026-04-19,Mutual Fund - Debt,Lumpsum,11342.76
703941,NV407135,2026-05-03,Direct Stocks,Lumpsum,24289.57
703942,NV407135,2026-06-14,Mutual Fund - Equity,SIP,2437.69
703943,NV407136,2026-04-13,ETF,Lumpsum,31487.53
703944,NV407138,2026-04-15,Mutual Fund - Equity,SIP,4177.54
703945,NV407140,2026-04-29,Mutual Fund - Equity,Lumpsum,19965.16
703946,NV407144,2026-04-21,Direct Stocks,SIP,4969.73
703947,NV407144,2026-07-14,ETF,SIP,4162.13
703948,NV407148,2026-05-03,Mutual Fund - Debt,SIP,4506.2
703949,NV407150,2026-04-09,Mutual Fund - Equity,SIP,10494.64
703950,NV407151,2026-04-09,Mutual Fund - Equity,Lumpsum,15967.67
703951,NV407153,2026-04-23,Mutual Fund - Debt,SIP,2390.77
703952,NV407155,2026-04-04,Mutual Fund - Equity,SIP,5831.37
703953,NV407159,2026-04-03,Direct Stocks,SIP,6690.68
703954,NV407163,2026-04-19,Mutual Fund - Equity,Lumpsum,8457.42
703955,NV407170,2026-04-16,Direct Stocks,SIP,1108.35
703956,NV407170,2026-06-24,ETF,SIP,945.52
703957,NV407171,2026-04-22,ETF,Lumpsum,14410.43
703958,NV407175,2026-04-29,Mutual Fund - Hybrid,Lumpsum,13692.4
703959,NV407176,2026-04-23,Mutual Fund - Equity,SIP,1814.47
703960,NV407176,2026-07-16,Direct Stocks,Lumpsum,4956.95
703961,NV407177,2026-04-16,Direct Stocks,Lumpsum,16691.96
703962,NV407179,2026-05-01,Direct Stocks,Lumpsum,16608.97
703963,NV407183,2026-04-28,Mutual Fund - Equity,SIP,5784.17
703964,NV407184,2026-04-26,Mutual Fund - Equity,SIP,3603.79
703965,NV407185,2026-04-19,Direct Stocks,Lumpsum,5549.69
703966,NV407185,2026-06-22,Mutual Fund - Debt,Lumpsum,13172.4
703967,NV407187,2026-04-10,Mutual Fund - Equity,SIP,2764.34
703968,NV407187,2026-06-10,Mutual Fund - Debt,Lumpsum,11591.37
703969,NV407188,2026-04-06,Mutual Fund - Debt,Lumpsum,9080.69
703970,NV407188,2026-06-24,Mutual Fund - Hybrid,Lumpsum,24182.51
703971,NV407191,2026-04-11,Mutual Fund - Equity,SIP,1635.01
703972,NV407192,2026-04-16,Mutual Fund - Hybrid,SIP,1448.49
703973,NV407192,2026-06-01,ETF,SIP,5632.98
703974,NV407194,2026-04-04,Direct Stocks,SIP,2183.78
703975,NV407195,2026-04-05,Mutual Fund - Equity,SIP,1742.74
703976,NV407195,2026-06-22,Direct Stocks,Lumpsum,5093.37
703977,NV407196,2026-04-23,Mutual Fund - Equity,Lumpsum,27105.53
703978,NV407197,2026-04-19,Direct Stocks,Lumpsum,8739.09
703979,NV407198,2026-04-27,Mutual Fund - Equity,SIP,1617.3
703980,NV407198,2026-07-25,Mutual Fund - Hybrid,Lumpsum,4320.35
703981,NV407199,2026-04-20,Mutual Fund - Debt,Lumpsum,9325.29
703982,NV407199,2026-06-03,Mutual Fund - Equity,SIP,3193.31
703983,NV407201,2026-04-11,Mutual Fund - Debt,Lumpsum,10263.53
703984,NV407202,2026-04-01,ETF,SIP,2909.99
703985,NV407202,2026-07-26,Mutual Fund - Debt,SIP,2260.74
703986,NV407203,2026-04-11,Mutual Fund - Debt,Lumpsum,14639.92
703987,NV407205,2026-04-19,Direct Stocks,SIP,4780.32
703988,NV407205,2026-05-12,Mutual Fund - Equity,SIP,843.48
703989,NV407212,2026-04-29,Mutual Fund - Equity,SIP,2722.71
703990,NV407212,2026-06-27,ETF,Lumpsum,19838.18
703991,NV407215,2026-04-14,Mutual Fund - Debt,SIP,7021.99
703992,NV407216,2026-04-28,Direct Stocks,SIP,1209.43
703993,NV407218,2026-04-20,Mutual Fund - Equity,Lumpsum,14064.43
703994,NV407219,2026-04-06,Mutual Fund - Debt,SIP,2710.34
703995,NV407221,2026-04-04,Mutual Fund - Debt,SIP,6126.81
703996,NV407227,2026-04-13,Mutual Fund - Equity,SIP,5346.58
703997,NV407227,2026-05-21,Mutual Fund - Hybrid,SIP,2580.06
703998,NV407229,2026-04-17,Direct Stocks,Lumpsum,9908.52
703999,NV407229,2026-06-12,ETF,SIP,4100.78
704000,NV407234,2026-04-20,Mutual Fund - Equity,SIP,2057.83
704001,NV407235,2026-04-03,Mutual Fund - Equity,SIP,4318.18
704002,NV407235,2026-06-05,ETF,SIP,1524.85
704003,NV407239,2026-04-15,Direct Stocks,Lumpsum,11144.76
704004,NV407242,2026-04-11,Mutual Fund - Equity,SIP,2807.09
704005,NV407242,2026-06-28,Mutual Fund - Debt,SIP,3946.12
704006,NV407250,2026-04-26,Direct Stocks,SIP,4072.2
704007,NV407251,2026-04-15,Direct Stocks,Lumpsum,16256.04
704008,NV407258,2026-04-14,ETF,Lumpsum,8185.39
704009,NV407263,2026-04-05,Mutual Fund - Debt,Lumpsum,4383.97
704010,NV407263,2026-05-07,Mutual Fund - Hybrid,Lumpsum,3672.85
704011,NV407265,2026-04-29,Direct Stocks,Lumpsum,25113.91
704012,NV407269,2026-05-01,Mutual Fund - Hybrid,SIP,997.11
704013,NV407276,2026-04-27,Direct Stocks,SIP,3864.78
704014,NV407276,2026-05-25,Mutual Fund - Hybrid,SIP,1973.98
704015,NV407280,2026-04-25,Mutual Fund - Debt,SIP,2826.9
704016,NV407280,2026-07-01,Mutual Fund - Equity,Lumpsum,15633.79
704017,NV407282,2026-04-19,Direct Stocks,SIP,1178.6
704018,NV407283,2026-04-11,Mutual Fund - Debt,SIP,2236.55
704019,NV407288,2026-04-02,Direct Stocks,SIP,1916.38
704020,NV407288,2026-06-10,Mutual Fund - Equity,SIP,869.4
704021,NV407289,2026-04-11,Mutual Fund - Equity,SIP,2255.17
704022,NV407293,2026-04-22,Mutual Fund - Equity,Lumpsum,11946.93
704023,NV407300,2026-05-01,ETF,SIP,2313.36
704024,NV407305,2026-04-02,Mutual Fund - Equity,SIP,10172.78
704025,NV407305,2026-05-09,Mutual Fund - Debt,SIP,4511.29
704026,NV407309,2026-04-11,Mutual Fund - Equity,SIP,6459.27
704027,NV407310,2026-04-28,Mutual Fund - Equity,SIP,2000.83
704028,NV407312,2026-04-17,Mutual Fund - Equity,SIP,3379.97
704029,NV407313,2026-04-12,Direct Stocks,SIP,1591.05
704030,NV407320,2026-04-08,Mutual Fund - Equity,SIP,2910.87
704031,NV407321,2026-04-10,Mutual Fund - Equity,SIP,1933.69
704032,NV407322,2026-05-03,Mutual Fund - Equity,Lumpsum,11667.67
704033,NV407322,2026-06-23,Mutual Fund - Hybrid,Lumpsum,27381.84
704034,NV407323,2026-04-18,ETF,Lumpsum,10154.65
704035,NV407323,2026-06-13,Mutual Fund - Equity,Lumpsum,9540.97
704036,NV407326,2026-04-09,Mutual Fund - Debt,SIP,3149.12
704037,NV407326,2026-06-07,Direct Stocks,SIP,2319.6
704038,NV407328,2026-04-27,Mutual Fund - Equity,SIP,2988.49
704039,NV407330,2026-04-14,Mutual Fund - Equity,SIP,2525.59
704040,NV407331,2026-04-04,Mutual Fund - Equity,SIP,2643.31
704041,NV407332,2026-05-01,Mutual Fund - Debt,SIP,3055.68
704042,NV407332,2026-06-23,Direct Stocks,SIP,2931.68
704043,NV407334,2026-04-16,Mutual Fund - Debt,SIP,2242.44
704044,NV407336,2026-04-30,Mutual Fund - Equity,SIP,7546.0
704045,NV407341,2026-04-09,ETF,Lumpsum,11619.71
704046,NV407341,2026-05-20,Mutual Fund - Debt,Lumpsum,11431.09
704047,NV407343,2026-04-26,Mutual Fund - Debt,Lumpsum,13472.08
704048,NV407345,2026-04-13,Direct Stocks,Lumpsum,4940.87
704049,NV407345,2026-05-04,Mutual Fund - Hybrid,SIP,1705.07
704050,NV407347,2026-04-18,Mutual Fund - Equity,SIP,7148.78
704051,NV407347,2026-05-29,Mutual Fund - Debt,Lumpsum,13255.65
704052,NV407348,2026-04-05,Mutual Fund - Equity,SIP,2855.67
704053,NV407348,2026-06-26,Direct Stocks,SIP,919.15
704054,NV407351,2026-04-30,ETF,Lumpsum,13563.52
704055,NV407351,2026-07-25,Mutual Fund - Hybrid,SIP,4227.56
704056,NV407355,2026-04-09,ETF,Lumpsum,22815.21
704057,NV407356,2026-04-28,Mutual Fund - Equity,Lumpsum,11311.23
704058,NV407356,2026-07-13,Mutual Fund - Debt,SIP,2232.94
704059,NV407369,2026-04-13,Mutual Fund - Debt,SIP,1096.7
704060,NV407370,2026-05-01,Mutual Fund - Debt,SIP,1721.77
704061,NV407371,2026-04-23,Direct Stocks,SIP,2720.0
704062,NV407373,2026-04-27,ETF,Lumpsum,17789.35
704063,NV407375,2026-04-21,Mutual Fund - Debt,SIP,903.43
704064,NV407378,2026-04-27,Mutual Fund - Equity,SIP,2050.57
704065,NV407378,2026-06-30,Mutual Fund - Debt,Lumpsum,32638.76
704066,NV407379,2026-04-04,Mutual Fund - Debt,SIP,2658.61
704067,NV407380,2026-04-26,Mutual Fund - Equity,SIP,1636.12
704068,NV407382,2026-04-23,Mutual Fund - Equity,SIP,2874.55
704069,NV407385,2026-04-09,ETF,Lumpsum,12299.82
704070,NV407385,2026-05-22,Direct Stocks,Lumpsum,8625.67
704071,NV407387,2026-04-25,Mutual Fund - Equity,Lumpsum,7955.57
704072,NV407389,2026-04-17,Direct Stocks,Lumpsum,4734.51
704073,NV407389,2026-05-13,Mutual Fund - Hybrid,Lumpsum,6158.31
704074,NV407394,2026-04-11,Direct Stocks,SIP,2446.43
704075,NV407396,2026-04-20,Mutual Fund - Hybrid,SIP,972.77
704076,NV407396,2026-05-31,Mutual Fund - Debt,SIP,2100.72
704077,NV407397,2026-04-30,Direct Stocks,Lumpsum,18794.53
704078,NV407397,2026-07-04,Mutual Fund - Debt,Lumpsum,3245.64
704079,NV407405,2026-04-18,Mutual Fund - Equity,SIP,3047.77
704080,NV407406,2026-04-05,Mutual Fund - Hybrid,SIP,3498.18
704081,NV407406,2026-05-09,ETF,Lumpsum,32615.54
704082,NV407407,2026-04-04,ETF,Lumpsum,5823.65
704083,NV407408,2026-04-04,Mutual Fund - Debt,SIP,2230.47
704084,NV407408,2026-06-08,Direct Stocks,SIP,4445.32
704085,NV407414,2026-04-20,Mutual Fund - Equity,SIP,3284.63
704086,NV407414,2026-06-30,Direct Stocks,SIP,5220.49
704087,NV407415,2026-04-08,Mutual Fund - Hybrid,Lumpsum,7106.11
704088,NV407418,2026-04-30,Mutual Fund - Equity,Lumpsum,19785.55
704089,NV407422,2026-04-03,Mutual Fund - Hybrid,SIP,1629.16
704090,NV407424,2026-04-12,Direct Stocks,Lumpsum,2372.0
704091,NV407425,2026-04-28,Mutual Fund - Equity,SIP,3581.62
704092,NV407425,2026-07-23,Mutual Fund - Debt,Lumpsum,14058.65
704093,NV407432,2026-04-05,Mutual Fund - Debt,SIP,2904.95
704094,NV407435,2026-04-12,Mutual Fund - Hybrid,SIP,2795.49
704095,NV407435,2026-05-18,Direct Stocks,SIP,4524.76
704096,NV407437,2026-04-10,ETF,SIP,3211.73
704097,NV407439,2026-04-21,Mutual Fund - Equity,Lumpsum,15365.67
704098,NV407440,2026-04-05,Mutual Fund - Equity,Lumpsum,14779.91
704099,NV407440,2026-05-31,Mutual Fund - Debt,Lumpsum,9494.83
704100,NV407449,2026-04-24,ETF,SIP,881.21
704101,NV407450,2026-05-02,Mutual Fund - Debt,Lumpsum,27287.92
704102,NV407453,2026-04-30,Mutual Fund - Equity,Lumpsum,6639.54
704103,NV407453,2026-07-16,ETF,Lumpsum,14141.06
704104,NV407454,2026-04-27,Mutual Fund - Equity,SIP,3141.65
704105,NV407454,2026-06-30,Direct Stocks,SIP,1070.71
704106,NV407455,2026-04-19,Mutual Fund - Equity,Lumpsum,25762.38
704107,NV407459,2026-04-10,Direct Stocks,SIP,7288.08
704108,NV407462,2026-04-26,Mutual Fund - Equity,SIP,2979.15
704109,NV407463,2026-04-14,Mutual Fund - Equity,Lumpsum,17161.9
704110,NV407465,2026-04-19,Mutual Fund - Equity,Lumpsum,11236.5
704111,NV407467,2026-04-26,Direct Stocks,Lumpsum,12433.42
704112,NV407467,2026-07-15,Mutual Fund - Hybrid,Lumpsum,5773.24
704113,NV407472,2026-04-07,ETF,SIP,699.23
704114,NV407474,2026-04-10,Mutual Fund - Debt,SIP,2579.83
704115,NV407477,2026-04-13,Mutual Fund - Equity,SIP,5042.93
704116,NV407477,2026-05-21,Mutual Fund - Debt,SIP,3565.91
704117,NV407481,2026-04-15,Mutual Fund - Hybrid,Lumpsum,26268.6
704118,NV407489,2026-04-04,Mutual Fund - Equity,Lumpsum,22039.92
704119,NV407491,2026-04-16,Mutual Fund - Hybrid,Lumpsum,10150.95
704120,NV407492,2026-04-06,Mutual Fund - Equity,SIP,1466.99
704121,NV407494,2026-04-20,Mutual Fund - Equity,Lumpsum,13625.98
704122,NV407500,2026-04-27,Direct Stocks,Lumpsum,12221.78
704123,NV407502,2026-04-04,ETF,Lumpsum,15018.3
704124,NV407505,2026-04-22,Mutual Fund - Hybrid,SIP,2339.63
704125,NV407505,2026-05-28,Direct Stocks,SIP,1880.13
704126,NV407507,2026-04-10,Mutual Fund - Equity,SIP,1121.66
704127,NV407510,2026-04-18,Direct Stocks,SIP,5318.06
704128,NV407510,2026-06-20,Mutual Fund - Debt,Lumpsum,4568.34
704129,NV407512,2026-04-15,Mutual Fund - Equity,SIP,3667.87
704130,NV407514,2026-04-21,Mutual Fund - Debt,Lumpsum,4027.58
704131,NV407515,2026-04-04,Mutual Fund - Equity,Lumpsum,10070.79
704132,NV407516,2026-04-15,Direct Stocks,SIP,2458.91
704133,NV407517,2026-04-12,Direct Stocks,Lumpsum,18106.16
704134,NV407519,2026-04-09,Mutual Fund - Equity,SIP,2355.47
704135,NV407519,2026-06-13,Mutual Fund - Hybrid,SIP,2063.66
704136,NV407524,2026-04-21,Mutual Fund - Equity,SIP,3940.44
704137,NV407524,2026-05-20,ETF,Lumpsum,6576.97
704138,NV407526,2026-04-10,Mutual Fund - Equity,SIP,1864.18
704139,NV407526,2026-07-07,Direct Stocks,SIP,3352.39
704140,NV407527,2026-04-23,Mutual Fund - Equity,SIP,1231.69
704141,NV407529,2026-04-05,Mutual Fund - Equity,SIP,5636.05
704142,NV407529,2026-07-02,Direct Stocks,SIP,893.54
704143,NV407530,2026-04-23,Mutual Fund - Hybrid,SIP,1557.64
704144,NV407530,2026-06-07,ETF,SIP,6158.04
704145,NV407532,2026-04-26,Mutual Fund - Hybrid,SIP,1220.5
704146,NV407532,2026-07-08,Mutual Fund - Debt,SIP,8067.3
704147,NV407540,2026-04-12,Mutual Fund - Equity,SIP,4636.37
704148,NV407543,2026-04-28,Mutual Fund - Equity,SIP,2600.75
704149,NV407544,2026-04-24,Mutual Fund - Equity,SIP,3462.53
704150,NV407546,2026-04-21,Mutual Fund - Equity,Lumpsum,6047.8
704151,NV407546,2026-06-22,ETF,Lumpsum,14596.23
704152,NV407547,2026-04-07,Mutual Fund - Equity,SIP,7588.71
704153,NV407547,2026-05-31,Direct Stocks,Lumpsum,5990.94
704154,NV407549,2026-04-18,Mutual Fund - Hybrid,SIP,6946.48
704155,NV407549,2026-07-02,Mutual Fund - Debt,Lumpsum,8261.8
704156,NV407556,2026-04-03,ETF,SIP,901.27
704157,NV407562,2026-04-20,Mutual Fund - Equity,SIP,2978.28
704158,NV407569,2026-04-21,Direct Stocks,SIP,1758.18
704159,NV407572,2026-04-27,Mutual Fund - Equity,Lumpsum,8864.09
704160,NV407573,2026-04-16,Mutual Fund - Hybrid,SIP,3378.37
704161,NV407574,2026-04-20,Mutual Fund - Equity,SIP,2969.26
704162,NV407574,2026-06-02,Mutual Fund - Hybrid,Lumpsum,9595.73
704163,NV407576,2026-04-27,Mutual Fund - Equity,Lumpsum,33808.51
704164,NV407582,2026-04-09,Mutual Fund - Hybrid,SIP,1060.1
704165,NV407585,2026-04-15,Mutual Fund - Equity,SIP,4250.91
704166,NV407585,2026-05-15,ETF,Lumpsum,4410.12
704167,NV407586,2026-04-15,Mutual Fund - Equity,SIP,2092.46
704168,NV407586,2026-05-15,ETF,SIP,3118.43
704169,NV407587,2026-04-20,Mutual Fund - Equity,SIP,4294.89
704170,NV407589,2026-04-07,Direct Stocks,SIP,2845.82
704171,NV407590,2026-05-01,Mutual Fund - Debt,Lumpsum,12983.14
704172,NV407592,2026-04-16,Mutual Fund - Hybrid,SIP,3791.08
704173,NV407594,2026-04-24,Mutual Fund - Equity,SIP,3583.09
704174,NV407595,2026-04-23,Mutual Fund - Equity,SIP,5156.82
704175,NV407596,2026-04-05,Mutual Fund - Hybrid,Lumpsum,7099.41
